name,category,bikecat,hood,bikelane,way,length,comerce,comerce_ratio,crash,geometry,x,y
CORTINA,0,0,VILLA REAL,0,1,140.53,15,0.10673877463886715,0,"LINESTRING (-58.5292837266831 -34.6172296773082, -58.5304387242571 -34.6163972761376)",-58.5298612254701,-34.616813476722896
CORVALAN,0,0,MATADEROS,0,0,1223.65,157,0.12830466228088097,0,"MULTILINESTRING ((-58.4925663277887 -34.6521483669718, -58.4915743987117 -34.6529257190045), (-58.493558752259 -34.6513781898013, -58.4927077505144 -34.6520375575332, -58.4925663277887 -34.6521483669718), (-58.49422282923 -34.6508635829486, -58.493558752259 -34.6513781898013), (-58.4945655561892 -34.6505980007034, -58.49422282923 -34.6508635829486), (-58.4952842280742 -34.6500416835547, -58.4945655561892 -34.6505980007034), (-58.4982952935196 -34.6477254872998, -58.4970714986915 -34.6486668957938), (-58.4994904388637 -34.6468061173171, -58.4982952935196 -34.6477254872998), (-58.5012736136267 -34.6453495072774, -58.500650523205 -34.6458585065742), (-58.5000528943751 -34.6463466497424, -58.4994904388637 -34.6468061173171), (-58.500650523205 -34.6458585065742, -58.5000528943751 -34.6463466497424), (-58.495822289658 -34.6496278762569, -58.4952842280742 -34.6500416835547), (-58.4970714986915 -34.6486668957938, -58.495822289658 -34.6496278762569))",-58.49643578748486,-34.6491523227813
CORVALAN,0,0,MATADEROS,0,1,1165.25,81,0.06951298004720018,2,"MULTILINESTRING ((-58.4833263428137 -34.659363660546, -58.4823324508657 -34.6601370635675), (-58.4845741346103 -34.6583909083444, -58.4833263428137 -34.659363660546), (-58.4858156772358 -34.657422933138, -58.4845741346103 -34.6583909083444), (-58.4870672452633 -34.6564480417358, -58.485946723022 -34.6573207955735, -58.4858156772358 -34.657422933138), (-58.4882329008582 -34.6555400567682, -58.4870672452633 -34.6564480417358), (-58.4900337752377 -34.654133539368, -58.489512197309 -34.6545424339766), (-58.4905700207099 -34.6537132007415, -58.4900337752377 -34.654133539368), (-58.490666370868 -34.6536375506778, -58.4905700207099 -34.6537132007415), (-58.4915743987117 -34.6529257190045, -58.4914405554514 -34.6530306098312, -58.490666370868 -34.6536375506778), (-58.4894056876324 -34.6546259321998, -58.4892908384682 -34.6547159573193, -58.4882329008582 -34.6555400567682), (-58.489512197309 -34.6545424339766, -58.4894056876324 -34.6546259321998))",-58.48695548593036,-34.6565340289101
CORVALAN,0,0,VILLA LUGANO,0,1,1650.9485423575175,153,0.0926739968415487,1,"MULTILINESTRING ((-58.4667120884081 -34.6723943114604, -58.4662014092687 -34.6727661567186), (-58.4667206851549 -34.6722649835623, -58.4667120884081 -34.6723943114604), (-58.4676982723806 -34.6715524669014, -58.4671374273601 -34.6719879099974), (-58.4732209185664 -34.6672640968189, -58.4720188835727 -34.6681975730758), (-58.4763143406929 -34.6648200620861, -58.4759061320807 -34.6651349656519), (-58.4708417938172 -34.6691115990982, -58.4698117871137 -34.6699114504646, -58.4696991968456 -34.6699988511432), (-58.4720188835727 -34.6681975730758, -58.4708417938172 -34.6691115990982), (-58.4685138737587 -34.6709191929046, -58.4676982723806 -34.6715524669014), (-58.4696991968456 -34.6699988511432, -58.4685138737587 -34.6709191929046), (-58.4801093351698 -34.6618691603708, -58.4790485741268 -34.6626955739585, -58.4789394127394 -34.6627843912878), (-58.4809307969453 -34.6612291113272, -58.4801093351698 -34.6618691603708), (-58.4813584803953 -34.6608958778977, -58.4809307969453 -34.6612291113272), (-58.4823324508657 -34.6601370635675, -58.4813584803953 -34.6608958778977), (-58.478198451344 -34.6633637124101, -58.4775247164891 -34.6638864715717, -58.4773696181066 -34.6640061380537), (-58.4789394127394 -34.6627843912878, -58.4788251381561 -34.6628773641204, -58.478198451344 -34.6633637124101), (-58.4768392975497 -34.6644151437864, -58.4763143406929 -34.6648200620861), (-58.4773696181066 -34.6640061380537, -58.4768392975497 -34.6644151437864))",-58.47439503107897,-34.66633393875984
CORVALAN,0,0,VILLA LURO,0,0,1005.94,79,0.07853351094498677,2,"MULTILINESTRING ((-58.5015435457087 -34.645128083123, -58.5014390315715 -34.6452143841519, -58.5012736136267 -34.6453495072774), (-58.5020541030415 -34.6447063692475, -58.5015435457087 -34.645128083123), (-58.5025474513606 -34.6443028279091, -58.5024108257312 -34.6444117459301, -58.5020541030415 -34.6447063692475), (-58.5030584393898 -34.6439120958068, -58.5026592899221 -34.6442137066299, -58.5025474513606 -34.6443028279091), (-58.5037028131424 -34.6434244152098, -58.5035679767929 -34.6435269958684, -58.5030584393898 -34.6439120958068), (-58.5072675591928 -34.6407275957892, -58.5062095415388 -34.6415332613071, -58.506084251001 -34.6416289399508), (-58.5084395052678 -34.6398184976808, -58.5072675591928 -34.6407275957892), (-58.5084686185799 -34.6397688385737, -58.5084395052678 -34.6398184976808), (-58.5086986152367 -34.6388811395927, -58.5084686185799 -34.6397688385737), (-58.5048938431332 -34.6425266833488, -58.5038346679434 -34.6433240889314, -58.5037028131424 -34.6434244152098), (-58.506084251001 -34.6416289399508, -58.5059450767926 -34.6417351867908, -58.5048938431332 -34.6425266833488))",-58.50520702432799,-34.64225618969027
COSQUIN,0,0,LINIERS,0,0,1760.95,212,0.12038956245208551,4,"MULTILINESTRING ((-58.5178727002502 -34.6522100902071, -58.5171435907136 -34.6527620377723), (-58.5190574826605 -34.6513132100421, -58.5178727002502 -34.6522100902071), (-58.5202399398669 -34.6504180094843, -58.5190574826605 -34.6513132100421), (-58.522275004607 -34.648877031183, -58.5219059664423 -34.6491567181791), (-58.5226463397744 -34.6485955109412, -58.522275004607 -34.648877031183), (-58.5229734575629 -34.6457130759315, -58.5228837888068 -34.6465100273641), (-58.5230979241545 -34.6446068794528, -58.5229734575629 -34.6457130759315), (-58.5227742961794 -34.6474717782724, -58.5226463397744 -34.6485955109412), (-58.5228837888068 -34.6465100273641, -58.5227742961794 -34.6474717782724), (-58.5214603576385 -34.6494941170634, -58.5202399398669 -34.6504180094843), (-58.5219059664423 -34.6491567181791, -58.5214603576385 -34.6494941170634), (-58.523339989901 -34.6424558978591, -58.5233084936605 -34.6427351410396), (-58.5233675904452 -34.6422100371385, -58.523339989901 -34.6424558978591), (-58.5234481067373 -34.6414949209872, -58.5234228765604 -34.6417187381459), (-58.5234796859822 -34.6412139170946, -58.5234481067373 -34.6414949209872), (-58.523727430335 -34.6389309577281, -58.5235951586457 -34.6401784989984), (-58.5235625705938 -34.640477320523, -58.5235349708859 -34.6407227588181), (-58.5235951586457 -34.6401784989984, -58.5235794180537 -34.6403273108933, -58.5235625705938 -34.640477320523), (-58.5235072858608 -34.6409682675623, -58.5234796859822 -34.6412139170946), (-58.5235349708859 -34.6407227588181, -58.5235072858608 -34.6409682675623), (-58.523395191488 -34.6419650919023, -58.5233675904452 -34.6422100371385), (-58.5234228765604 -34.6417187381459, -58.523395191488 -34.6419650919023), (-58.5232092637739 -34.6436170984984, -58.5230979241545 -34.6446068794528), (-58.5233084936605 -34.6427351410396, -58.5232092637739 -34.6436170984984))",-58.52182330497112,-34.646634409073194
COSQUIN,0,0,MATADEROS,0,0,2239.8940377230088,227,0.1013440797542189,7,"MULTILINESTRING ((-58.5006141823327 -34.666114700469, -58.5005300040678 -34.666184515255, -58.4996831786206 -34.6668682951209), (-58.5015568331145 -34.6653332779333, -58.5006141823327 -34.666114700469), (-58.5024993368759 -34.6645518953472, -58.5015568331145 -34.6653332779333), (-58.5045712541338 -34.6628340431071, -58.5040252435096 -34.663286834638), (-58.5081145898743 -34.6598792553201, -58.5069084040814 -34.6608865292086), (-58.5093207464791 -34.6588719693545, -58.5081145898743 -34.6598792553201), (-58.505464077697 -34.6620926774531, -58.5052684761738 -34.6622559852264, -58.5045712541338 -34.6628340431071), (-58.5069084040814 -34.6608865292086, -58.505464077697 -34.6620926774531), (-58.5025876109626 -34.6644787119153, -58.5024993368759 -34.6645518953472), (-58.5040252435096 -34.663286834638, -58.5025876109626 -34.6644787119153), (-58.51206042982 -34.656765962527, -58.510953660219 -34.6575413343337), (-58.5143029608338 -34.6552041903967, -58.5137797527692 -34.6555670160358), (-58.5153232765232 -34.6543272044615, -58.5151840160744 -34.6544469124548, -58.5143029608338 -34.6552041903967), (-58.5171435907136 -34.6527620377723, -58.5167860404641 -34.6530694507017), (-58.5167860404641 -34.6530694507017, -58.5162091708014 -34.6535700577926), (-58.5159079124144 -34.6538276546137, -58.5153232765232 -34.6543272044615), (-58.5162091708014 -34.6535700577926, -58.5159079124144 -34.6538276546137), (-58.5131768056287 -34.6559851540862, -58.5129962951057 -34.656110298986, -58.51206042982 -34.656765962527), (-58.5137797527692 -34.6555670160358, -58.5131768056287 -34.6559851540862), (-58.5104951856094 -34.6578910921889, -58.5093207464791 -34.6588719693545), (-58.510953660219 -34.6575413343337, -58.5104951856094 -34.6578910921889))",-58.50838339582837,-34.65977316362989
COSQUIN,0,0,MATADEROS,0,1,153.6985102606814,0,0.0,0,"MULTILINESTRING ((-58.4979652136916 -34.6680780967561, -58.4971354056936 -34.6687884032898), (-58.4983168336156 -34.6678057050871, -58.4979652136916 -34.6680780967561))",-58.49772124425918,-34.66829106860991
COSQUIN,0,0,VILLA LUGANO,0,0,317.81,32,0.10068909096630062,0,"MULTILINESTRING ((-58.479320668858 -34.6832913851739, -58.4780997138043 -34.6842147101424), (-58.4806593928579 -34.6822819041936, -58.479320668858 -34.6832913851739))",-58.4793792201773,-34.68324786599019
COSQUIN,0,0,VILLA LUGANO,0,1,524.6700000000002,46,0.08767415708921796,2,"MULTILINESTRING ((-58.4824636072242 -34.6808352928543, -58.48185726951 -34.6813375708547), (-58.4834430735089 -34.6800240063347, -58.4824636072242 -34.6808352928543), (-58.4858999224765 -34.6779888521991, -58.4853920625298 -34.6784095802066), (-58.4849704470778 -34.6787588117141, -58.4834430735089 -34.6800240063347), (-58.4853920625298 -34.6784095802066, -58.4849704470778 -34.6787588117141))",-58.483878605013274,-34.679663222415776
COSQUIN,0,0,VILLA RIACHUELO,0,0,1563.7799999999993,142,0.09080561204261473,4,"MULTILINESTRING ((-58.4662378042253 -34.6931988913338, -58.4655217196218 -34.6937413009285), (-58.4674250057001 -34.6922995609349, -58.4662378042253 -34.6931988913338), (-58.4686086860736 -34.6914028246271, -58.4674250057001 -34.6922995609349), (-58.4697997578592 -34.6905004424913, -58.4686086860736 -34.6914028246271), (-58.4709868822816 -34.6896010770029, -58.4697997578592 -34.6905004424913), (-58.4745776816682 -34.6868822034018, -58.4735160326603 -34.6876872979341, -58.4733592641815 -34.6878059026497), (-58.4757278776877 -34.6860099777541, -58.4745776816682 -34.6868822034018), (-58.4769142771708 -34.6851107652194, -58.4767888019366 -34.685205356776, -58.4757278776877 -34.6860099777541), (-58.4780997138043 -34.6842147101424, -58.4770730813634 -34.6849910993099, -58.4769142771708 -34.6851107652194), (-58.4721729581556 -34.6887035308838, -58.4711301879921 -34.6894925466695, -58.4709868822816 -34.6896010770029), (-58.4733592641815 -34.6878059026497, -58.4721729581556 -34.6887035308838))",-58.471810510325206,-34.6889777317542
COSQUIN,0,0,VILLA RIACHUELO,0,1,24.4,0,0.0,1,"LINESTRING (-58.4655217196218 -34.6937413009285, -58.4653129197214 -34.693877853862)",-58.4654173196716,-34.69380957739525
COSSETTINI OLGA,0,0,PUERTO MADERO,0,0,1179.177782237527,18,0.015264873771488836,0,"MULTILINESTRING ((-58.3628925486088 -34.6162019637732, -58.3627460117657 -34.6174234944041, -58.3628839974673 -34.6175733115182), (-58.3630429544443 -34.6148759442109, -58.3628925486088 -34.6162019637732), (-58.3633344148002 -34.6121966421101, -58.3631882449932 -34.6135497087012), (-58.3634264715179 -34.6117152323546, -58.3633664896075 -34.6119628561882, -58.3633344148002 -34.6121966421101), (-58.3648127988368 -34.5990247714765, -58.3647008789454 -34.6000168016427), (-58.3645929022621 -34.6010438494656, -58.3644880985142 -34.6020208213214), (-58.3647008789454 -34.6000168016427, -58.3645929022621 -34.6010438494656), (-58.3650942569266 -34.5982393592768, -58.3649877973642 -34.5990356169843), (-58.3635339410477 -34.6105898859426, -58.3634264715179 -34.6117152323546), (-58.3636384023297 -34.6094960100311, -58.3635339410477 -34.6105898859426))",-58.36375294382002,-34.60867165278723
COSTA EDUARDO,0,0,PALERMO,0,0,118.18,17,0.14384836689795227,5,"LINESTRING (-58.4025378649043 -34.5780429701506, -58.4012593789503 -34.5779142964003)",-58.40189862192731,-34.57797863327545
COSTA RICA,0,0,PALERMO,0,0,2390.350000000001,238,0.09956700901541612,3,"MULTILINESTRING ((-58.4205455930777 -34.5915776802444, -58.422457081099 -34.5915996029215), (-58.419146146442 -34.5915615478628, -58.4205455930777 -34.5915776802444), (-58.4178666047442 -34.5915368524385, -58.419146146442 -34.5915615478628), (-58.4239408040044 -34.590233870118, -58.4250789064296 -34.589469077907), (-58.4272066701776 -34.5880391375732, -58.4273709768542 -34.587928691169, -58.4281591130352 -34.5874029959473), (-58.4281591130352 -34.5874029959473, -58.4291484215465 -34.5867431243248), (-58.4250789064296 -34.589469077907, -58.4262019114193 -34.5887143409873), (-58.4262019114193 -34.5887143409873, -58.4272066701776 -34.5880391375732), (-58.4225085409867 -34.5913729965931, -58.423175231162 -34.5908316591553), (-58.423175231162 -34.5908316591553, -58.4237706959242 -34.5903481128617, -58.4239408040044 -34.590233870118), (-58.4311627637914 -34.5853994221134, -58.4315806145838 -34.5851206531892), (-58.4303499653397 -34.5859416094285, -58.4311627637914 -34.5853994221134), (-58.4329318237114 -34.5840283011138, -58.433716683411 -34.5834151728681), (-58.433716683411 -34.5834151728681, -58.4346408696698 -34.5826931970683), (-58.4346408696698 -34.5826931970683, -58.4356702228326 -34.5818889829915), (-58.4387429196571 -34.5794863555266, -58.4388379618767 -34.5794120070087, -58.4398105172533 -34.5786495779456, -58.4399403889066 -34.5785469248579), (-58.4377177984616 -34.5802884135983, -58.4387429196571 -34.5794863555266), (-58.4356702228326 -34.5818889829915, -58.4366921466775 -34.5810905332576), (-58.4366921466775 -34.5810905332576, -58.4369459425618 -34.5808922043414, -58.4377177984616 -34.5802884135983), (-58.4291484215465 -34.5867431243248, -58.4300724718581 -34.5861266783333), (-58.4300724718581 -34.5861266783333, -58.4303499653397 -34.5859416094285))",-58.42914691986156,-34.58631961777826
COSTAMAGNA SANTIAGO,0,0,VILLA LUGANO,0,0,245.7,6,0.02442002442002442,2,"MULTILINESTRING ((-58.4634774132105 -34.6876325146287, -58.4646824005658 -34.687787647931), (-58.4629549793211 -34.6865049072968, -58.4634774132105 -34.6876325146287))",-58.463643163023434,-34.68738576600139
COTAGAITA,0,0,PARQUE PATRICIOS,0,1,94.02,29,0.3084450116996384,0,"LINESTRING (-58.4071425744491 -34.63199905932, -58.4068239015525 -34.6328046244906)",-58.4069832380008,-34.632401841905306
COTOCOLLAO,0,0,MATADEROS,0,1,126.26,29,0.22968477744337082,0,"LINESTRING (-58.4948915263354 -34.6508685524211, -58.4939053500475 -34.6516629644515)",-58.49439843819145,-34.6512657584363
COUTO MIGUEL,0,0,MONTE CASTRO,0,0,131.64,35,0.26587663324217564,0,"LINESTRING (-58.5066301569499 -34.6143935930935, -58.5075202137545 -34.6134626981082)",-58.5070751853522,-34.61392814560085
COUTO MIGUEL,0,0,VILLA DEVOTO,0,0,115.99,32,0.2758858522286404,0,"LINESTRING (-58.5075202137545 -34.6134626981082, -58.5083044348112 -34.6126424708633)",-58.50791232428285,-34.61305258448575
COUTURE EDUARDO J,0,0,RECOLETA,0,0,409.89,0,0.0,0,"MULTILINESTRING ((-58.3907906124741 -34.5823602989106, -58.3922528900673 -34.5816967101497), (-58.3883157895548 -34.5834420625343, -58.3886267893763 -34.583301968998, -58.3892245943109 -34.5830327509676, -58.3893962346513 -34.5829554592577), (-58.3893962346513 -34.5829554592577, -58.3907906124741 -34.5823602989106))",-58.390285516711316,-34.58257202969506
CRAIG,0,0,CABALLITO,0,0,251.06,34,0.13542579463076554,3,"MULTILINESTRING ((-58.4350385197094 -34.6268999263154, -58.4348059111386 -34.6279960814206, -58.434764537234 -34.6281572002617), (-58.4352616228813 -34.6259317979908, -58.4350578039424 -34.6268090142816, -58.4350385197094 -34.6268999263154))",-58.43501114766523,-34.62704410812484
CRAIG,0,0,PARQUE CHACABUCO,0,0,270.99,41,0.1512970958337946,2,"MULTILINESTRING ((-58.4344597678856 -34.6294817907149, -58.434216331719 -34.6305575189155), (-58.434764537234 -34.6281572002617, -58.4347211157697 -34.6283263468608, -58.4344597678856 -34.6294817907149))",-58.43448819172879,-34.629356817725665
CRAINQUEVILLE,0,0,VILLA SANTA RITA,0,0,228.1,46,0.20166593599298555,0,"MULTILINESTRING ((-58.4829769541041 -34.6108052160849, -58.4837475594895 -34.6098470479515), (-58.4837475594895 -34.6098470479515, -58.4843538985189 -34.6090930610567))",-58.48366543546658,-34.609949145933435
CRAMER,0,0,COLEGIALES,0,0,1970.260226382397,114,0.05786037726057937,1,"MULTILINESTRING ((-58.4399403889066 -34.5785469248579, -58.4408900177253 -34.5777964547509), (-58.4408900177253 -34.5777964547509, -58.4418155931629 -34.5768179403511, -58.4418796310014 -34.5767720352245), (-58.4418796310014 -34.5767720352245, -58.4427293178199 -34.5761632259002, -58.4429205730831 -34.5760403682661), (-58.4460243456011 -34.5740563714066, -58.4470509430506 -34.5736151655955), (-58.4470509430506 -34.5736151655955, -58.448282553178 -34.5731025666348), (-58.4440425022756 -34.5753169720546, -58.4443221010077 -34.5751402245024, -58.4450029693257 -34.574710179159), (-58.4450029693257 -34.574710179159, -58.4451235425795 -34.5746339984884, -58.4460243456011 -34.5740563714066), (-58.4529281962496 -34.571215681194, -58.4538818551909 -34.5708820963857), (-58.4502624655374 -34.5722658055551, -58.4517825802825 -34.5716174242419, -58.4519130997388 -34.5715707454018), (-58.4519130997388 -34.5715707454018, -58.4529281962496 -34.571215681194), (-58.4539153935354 -34.5709251984371, -58.4549853175155 -34.5706040018551), (-58.4558635466607 -34.5698781985987, -58.4570123739547 -34.5694862128699, -58.4570881470269 -34.5694298071375, -58.4572766582131 -34.5692074519925, -58.4574758673745 -34.5691095379587), (-58.4549853175155 -34.5706040018551, -58.4562173332517 -34.5702342128469), (-58.4562173332517 -34.5702342128469, -58.4577205807482 -34.5697763236796), (-58.448282553178 -34.5731025666348, -58.4492069536051 -34.5727159085611), (-58.4492069536051 -34.5727159085611, -58.4502624655374 -34.5722658055551))",-58.4494913670357,-34.57294831529237
